context,truth,prediction,exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
"<fim_prefix>/*<fim_suffix>

package net.comcraft.src;

/**
 *
 * @author Piotr Wójcik
 */
public class InvItemHammer extends InvItem {

    public InvItemHammer(int id, int index) {
        super(id, index);
    }
    
    public boolean onItemUse(InvItemStack itemStack, EntityPlayer entityPlayer, World world, int x, int y, int z, int side) {
        if (world.isAirBlock(x, y, z)) {
            return false;
        }
        
        world.setBlockID(x, y, z, 0);
        
        return true;
    }
}<fim_middle>","
 * Copyright (C) 2013 Piotr Wójcik
 *
 */","
 * To change this template file, choose Tools | Templates
 * and open the template in the editor.",0.09090909090909091,0.08765398164106392,0.9074074074074074,0.09090909090909091,0.06666666666666667,0.14285714285714285,0.09090908657024814,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.09090908657024814
"<fim_prefix>/*
 * Copyright (C) 2013 Piotr Wójcik
 *
 */

package net.comcraft.src;

/**<fim_suffix>
public class InvItemHammer extends InvItem {

    public InvItemHammer(int id, int index) {
        super(id, index);
    }
    
    public boolean onItemUse(InvItemStack itemStack, EntityPlayer entityPlayer, World world, int x, int y, int z, int side) {
        if (world.isAirBlock(x, y, z)) {
            return false;
        }
        
        world.setBlockID(x, y, z, 0);
        
        return true;
    }
}<fim_middle>","
 *
 * @author Piotr Wójcik
 */","
 * @author 
 */",0.13333333333333333,0.18864801588293312,0.868421052631579,0.4147104851330204,1.0,0.6,0.7499999953125,0.5,0.2,0.2857142816326531,1.0,0.6,0.7499999953125
"<fim_prefix>/*<fim_suffix>
/**
 * SLF4J 的工具。
 */
package net.matrix.org.slf4j;
<fim_middle>","
 * 版权所有 2023 Matrix。
 * 保留所有权利。
 */","*
 * 用于表示一个空的集合。
 */",0.043478260869565216,0.11678116139469108,0.9875,0.2676767676767677,0.6666666666666666,0.3333333333333333,0.44444444000000005,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.44444444000000005
"<fim_prefix>/*
 * 版权所有 2023 Matrix。
 * 保留所有权利。
 */
/**<fim_suffix>
package net.matrix.org.slf4j;
<fim_middle>","
 * SLF4J 的工具。
 */","
 * 版权所有 2023",0.18181818181818182,0.13843886431394772,0.8571428571428571,0.09090909090909091,0.3333333333333333,0.25,0.2857142808163266,0.0,0.0,0.0,0.3333333333333333,0.25,0.2857142808163266
"<fim_prefix>package pers.neige.neigeitems.command.coordinates;

public enum LocationType {
    /**<fim_suffix>
    ABSOLUTE,
    /**
     * 相对坐标
     */
    RELATIVE,
    /**
     * 局部坐标
     */
    LOCAL
}
<fim_middle>","
     * 绝对坐标
     */","
     * 绝对坐标
     */",1.0,1.0,0.0,0.9990234375,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"<fim_prefix>package pers.neige.neigeitems.command.coordinates;

public enum LocationType {
    /**
     * 绝对坐标
     */
    ABSOLUTE,
    /**
     * 相对坐标
     */
    RELATIVE,
    /**<fim_suffix>
    LOCAL
}
<fim_middle>","
     * 局部坐标
     */","
     * 本地坐标
     */",0.375,0.43121039815529283,0.7058823529411765,0.7454289732770746,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666616666668
"<fim_prefix>package pers.neige.neigeitems.command.coordinates;

public enum LocationType {
    /**
     * 绝对坐标
     */
    ABSOLUTE,
    /**<fim_suffix>
    RELATIVE,
    /**
     * 局部坐标
     */
    LOCAL
}
<fim_middle>","
     * 相对坐标
     */","
     * 相对坐标
     */",1.0,1.0,0.0,0.9990234375,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"<fim_prefix>package com.pongsky.kit.captcha.config;

import com.pongsky.kit.captcha.properties.InputMathCaptchaProperties;
import com.pongsky.kit.captcha.utils.InputMathCaptchaUtils;
import org.springframework.boot.context.properties.EnableConfigurationProperties;
import org.springframework.context.annotation.Bean;
import org.springframework.context.annotation.Configuration;


/**<fim_suffix>
@Configuration(proxyBeanMethods = false)
@EnableConfigurationProperties({InputMathCaptchaProperties.class})
public class InputMathCaptchaAutoConfiguration {

    /**
     * 创建验证码工具类
     *
     * @param properties 验证码参数配置
     * @return 验证码工具类
     */
    @Bean
    public InputMathCaptchaUtils captchaUtils(InputMathCaptchaProperties properties) {
        return new InputMathCaptchaUtils(properties.getMinCode(), properties.getMaxCode(),
                (String.valueOf(properties.getMaxCode()).length() + 3)
                        * properties.getCodeWidthSpace(),
                properties.getImageHeight(),
                properties.getDrawCount(), properties.getLineWidth());
    }

}
<fim_middle>","
 * 输入型算数 验证码 自动装配
 *
 * @author pengsenhao
 */","
 * 验证码工具类自动配置
 *
 * @author pongsky
 * @date 20",0.125,0.31329684815976117,0.8947368421052632,0.37758875739644965,0.3333333333333333,0.2857142857142857,0.3076923027218935,0.25,0.25,0.24999999500000009,0.3333333333333333,0.2857142857142857,0.3076923027218935
"<fim_prefix>package com.pongsky.kit.captcha.config;

import com.pongsky.kit.captcha.properties.InputMathCaptchaProperties;
import com.pongsky.kit.captcha.utils.InputMathCaptchaUtils;
import org.springframework.boot.context.properties.EnableConfigurationProperties;
import org.springframework.context.annotation.Bean;
import org.springframework.context.annotation.Configuration;


/**
 * 输入型算数 验证码 自动装配
 *
 * @author pengsenhao
 */
@Configuration(proxyBeanMethods = false)
@EnableConfigurationProperties({InputMathCaptchaProperties.class})
public class InputMathCaptchaAutoConfiguration {

    /**<fim_suffix>
    @Bean
    public InputMathCaptchaUtils captchaUtils(InputMathCaptchaProperties properties) {
        return new InputMathCaptchaUtils(properties.getMinCode(), properties.getMaxCode(),
                (String.valueOf(properties.getMaxCode()).length() + 3)
                        * properties.getCodeWidthSpace(),
                properties.getImageHeight(),
                properties.getDrawCount(), properties.getLineWidth());
    }

}
<fim_middle>","
     * 创建验证码工具类
     *
     * @param properties 验证码参数配置
     * @return 验证码工具类
     */","
     * 输入型算数 验证码 工具类
     *
     * @param properties 输入型算数 验证码 配置",0.07407407407407407,0.41488865152565224,0.8846153846153846,0.4732510288065844,0.42857142857142855,0.375,0.3999999950222222,0.3333333333333333,0.3,0.31578946869806096,0.42857142857142855,0.375,0.3999999950222222
"<fim_prefix>package nami.beitrag;

/**<fim_suffix>
public enum Rechnungsstatus {
    /**
     * Die Rechnung wurde erstellt, aber noch nicht bezahlt.
     */
    OFFEN,
    /**
     * Die Rechnung wurde bezahlt.
     */
    BEGLICHEN,
    /**
     * Die Rechnung wurde noch nicht bezahlt und man kann nicht davon ausgehen,
     * dass sie noch bezahlt wird.
     */
    ABGESCHRIEBEN
}
<fim_middle>","
 * Beschreibt die Stati, die eine Rechnung haben kann.
 * 
 * @author Fabian Lipp
 * 
 */","
 * @author 
 */",0.06060606060606061,0.01036065436498706,0.9347826086956522,0.1402595029239766,1.0,0.25,0.39999999680000003,0.5,0.06666666666666667,0.11764705674740487,1.0,0.25,0.39999999680000003
"<fim_prefix>package nami.beitrag;

/**
 * Beschreibt die Stati, die eine Rechnung haben kann.
 * 
 * @author Fabian Lipp
 * 
 */
public enum Rechnungsstatus {
    /**<fim_suffix>
    OFFEN,
    /**
     * Die Rechnung wurde bezahlt.
     */
    BEGLICHEN,
    /**
     * Die Rechnung wurde noch nicht bezahlt und man kann nicht davon ausgehen,
     * dass sie noch bezahlt wird.
     */
    ABGESCHRIEBEN
}
<fim_middle>","
     * Die Rechnung wurde erstellt, aber noch nicht bezahlt.
     */","
     * Die Rechnung wurde noch nicht bezahlt.
     */",0.3333333333333333,0.6539657130693087,0.618421052631579,0.7797256097560976,1.0,0.8,0.8888888839506174,0.8571428571428571,0.6666666666666666,0.7499999950781251,1.0,0.8,0.8888888839506174
"<fim_prefix>package nami.beitrag;

/**
 * Beschreibt die Stati, die eine Rechnung haben kann.
 * 
 * @author Fabian Lipp
 * 
 */
public enum Rechnungsstatus {
    /**
     * Die Rechnung wurde erstellt, aber noch nicht bezahlt.
     */
    OFFEN,
    /**<fim_suffix>
    BEGLICHEN,
    /**
     * Die Rechnung wurde noch nicht bezahlt und man kann nicht davon ausgehen,
     * dass sie noch bezahlt wird.
     */
    ABGESCHRIEBEN
}
<fim_middle>","
     * Die Rechnung wurde bezahlt.
     */","
     * Die Rechnung wurde bezahlt.
     */",1.0,1.0,0.0,0.9997724169321802,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"<fim_prefix>package nami.beitrag;

/**
 * Beschreibt die Stati, die eine Rechnung haben kann.
 * 
 * @author Fabian Lipp
 * 
 */
public enum Rechnungsstatus {
    /**
     * Die Rechnung wurde erstellt, aber noch nicht bezahlt.
     */
    OFFEN,
    /**
     * Die Rechnung wurde bezahlt.
     */
    BEGLICHEN,
    /**<fim_suffix>
    ABGESCHRIEBEN
}
<fim_middle>","
     * Die Rechnung wurde noch nicht bezahlt und man kann nicht davon ausgehen,
     * dass sie noch bezahlt wird.
     */","
     * Die Rechnung wurde abgelehnt.
     */",0.19444444444444445,0.1298679207323288,0.7661290322580645,0.2910029498525074,0.8333333333333334,0.3125,0.4545454505785124,0.6,0.15789473684210525,0.24999999670138892,0.8333333333333334,0.3125,0.4545454505785124
"<fim_prefix>package com.copy.jianshuapp.uilayer.enums;

/**<fim_suffix>
public enum NotificationType {
    COMMENT,
    LIKE,
    FOLLOW,
    REQUEST,
    OTHER,
    MESSAGE,
    MONEY
}
<fim_middle>","
 * 通知类型
 * @version imkarl 2017-04
 */","
 * Created by copy on 2017/11/23.
 */",0.09090909090909091,0.24670586621312818,0.9137931034482759,0.3157209196964549,0.2857142857142857,0.3333333333333333,0.3076923027218935,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333,0.3076923027218935
"<fim_prefix>package co.edu.utp.gia.sms.query.estadistica;

import co.edu.utp.gia.sms.dtos.DatoDTO;
import co.edu.utp.gia.sms.entidades.EvaluacionCualitativa;
import co.edu.utp.gia.sms.entidades.Referencia;
import co.edu.utp.gia.sms.entidades.Topico;
import jakarta.inject.Provider;

import java.util.Collection;
import java.util.function.Function;
import java.util.function.Predicate;
import java.util.stream.Collectors;
import java.util.stream.Stream;

/**<fim_suffix>
public class EstadisticaReferenciaOfPreguntaWithAtributoCalidadByTopico {
    /**
     * Consulta que permite obtener el número de referencias que cumplem con un determinado atributo de calidad por Topico de una Pregunta en una revision
     *
     * @param dataProvider Proveedor de la colección de datos en la que se realizará la búsqueda
     * @param codigo        Codigo de la pregunta de la que se desean obtener las estadisticas
     * @param idAtributoCalidad Id del atributo de calidad
     * @return Stream<DatoDTO> que representa el resultado de la consulta
     */
    public static Stream<DatoDTO> createQuery(Provider<Collection<Referencia>> dataProvider, String codigo, String idAtributoCalidad) {
        Predicate<Topico> filtro = topico -> topico.getPregunta().getCodigo().equals(codigo);
        Predicate<Referencia> filtroReferencia = referencia -> referencia.getEvaluacionCalidad().stream()
                .anyMatch(evaluacionCalidad ->
                        evaluacionCalidad.getAtributoCalidad().getId().equals(idAtributoCalidad) &&
                                evaluacionCalidad.getEvaluacionCualitativa().equals( EvaluacionCualitativa.CUMPLE )
                );
        return dataProvider.get().stream()
                .filter(filtroReferencia)
                .flatMap(referencia -> referencia.getTopicos().stream().distinct().filter(filtro))
                .collect(Collectors.groupingBy(Function.identity(),Collectors.counting()))
                .entrySet().stream()
                .map( entry->new DatoDTO(entry.getKey().getDescripcion(), entry.getValue()));
    }
}
<fim_middle>","
 * Consulta que permite obtener el número de referencias que cumplem con un determinado atributo de calidad por Topico de una Pregunta en una revision
 */","
 * Clase que representa la consulta que permite obtener el número de referencias que cumplem con un determinado atributo de calidad por Topico de una Pregunta",0.10526315789473684,0.783755141069726,0.7868020304568528,0.839329769736842,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.76,0.76,0.759999995,0.8181818181818182,0.8181818181818182,0.8181818131818183
"<fim_prefix>package co.edu.utp.gia.sms.query.estadistica;

import co.edu.utp.gia.sms.dtos.DatoDTO;
import co.edu.utp.gia.sms.entidades.EvaluacionCualitativa;
import co.edu.utp.gia.sms.entidades.Referencia;
import co.edu.utp.gia.sms.entidades.Topico;
import jakarta.inject.Provider;

import java.util.Collection;
import java.util.function.Function;
import java.util.function.Predicate;
import java.util.stream.Collectors;
import java.util.stream.Stream;

/**
 * Consulta que permite obtener el número de referencias que cumplem con un determinado atributo de calidad por Topico de una Pregunta en una revision
 */
public class EstadisticaReferenciaOfPreguntaWithAtributoCalidadByTopico {
    /**<fim_suffix>
    public static Stream<DatoDTO> createQuery(Provider<Collection<Referencia>> dataProvider, String codigo, String idAtributoCalidad) {
        Predicate<Topico> filtro = topico -> topico.getPregunta().getCodigo().equals(codigo);
        Predicate<Referencia> filtroReferencia = referencia -> referencia.getEvaluacionCalidad().stream()
                .anyMatch(evaluacionCalidad ->
                        evaluacionCalidad.getAtributoCalidad().getId().equals(idAtributoCalidad) &&
                                evaluacionCalidad.getEvaluacionCualitativa().equals( EvaluacionCualitativa.CUMPLE )
                );
        return dataProvider.get().stream()
                .filter(filtroReferencia)
                .flatMap(referencia -> referencia.getTopicos().stream().distinct().filter(filtro))
                .collect(Collectors.groupingBy(Function.identity(),Collectors.counting()))
                .entrySet().stream()
                .map( entry->new DatoDTO(entry.getKey().getDescripcion(), entry.getValue()));
    }
}
<fim_middle>","
     * Consulta que permite obtener el número de referencias que cumplem con un determinado atributo de calidad por Topico de una Pregunta en una revision
     *
     * @param dataProvider Proveedor de la colección de datos en la que se realizará la búsqueda
     * @param codigo        Codigo de la pregunta de la que se desean obtener las estadisticas
     * @param idAtributoCalidad Id del atributo de calidad
     * @return Stream<DatoDTO> que representa el resultado de la consulta
     */","
     * Crea una consulta que permite obtener el número de referencias que cumplem con un determinado atributo de calidad por Topico de una Pregunta en una revision
     * @param dataProvider Proveedor de datos
     * @param codigo Codigo de la pregunta
     * @param idAtributoCalidad Identificador del atributo de calidad
     * @return Stream de DatoDTO
     */",0.0967741935483871,0.5243129005913447,0.794066317626527,0.6677052443854593,0.8918918918918919,0.7333333333333333,0.8048780438280786,0.7551020408163265,0.5606060606060606,0.643478255978828,0.8648648648648649,0.7111111111111111,0.7804877999256395
"<fim_prefix>package com.minlia.iot.scope;

/**<fim_suffix>
public interface ApiScopes {


}<fim_middle>","
 * 定义本SDK提供的API范围
 *
 * 交易, 查询, 退款等各种API集合
 */","
 * Created by minlia on 2017/11/23.
 */",0.07142857142857142,0.06969513135433818,0.956989247311828,0.1633699633699634,0.2857142857142857,0.3333333333333333,0.3076923027218935,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333,0.3076923027218935
"<fim_prefix>package com.fang.bbks.modules.sys.entity;

import java.io.Serializable;

import javax.persistence.Entity;
import javax.persistence.Table;

/**<fim_suffix>
@Entity
@Table(name=""t_bookdb"")
public class BookDB extends BookDetail{

}
<fim_middle>","
 * @des:豆瓣网数据
 * @author:Lee
 *
 */","
 * 书库
 * @author fang
 *
 */",0.18181818181818182,0.25945442187657686,0.8703703703703703,0.46314553990610324,0.4,0.5,0.4444444395061729,0.16666666666666666,0.2,0.18181817685950424,0.4,0.5,0.4444444395061729
"<fim_prefix>package com.anheinno.android.libs.ui;
/**<fim_suffix>
public interface UpdateUIClientInterface {
	public void doUpdate();
}
<fim_middle>","
 * @author 安和创新科技（北京）有限公司
 * 
 * @version 1.0
 */","
 * @author 
 *
 */",0.1724137931034483,0.06924100115843028,0.8414634146341463,0.21627800640146325,1.0,0.42857142857142855,0.5999999958,0.3333333333333333,0.125,0.18181817785123974,1.0,0.42857142857142855,0.5999999958
"<fim_prefix>/*<fim_suffix>

package ru.datareducer.ui;

interface Window<E> {
    E getEntity();

    void show();

    void close();
}
<fim_middle>","
 * Copyright (c) 2017-2020 Kirill Mikhaylov <admin@datareducer.ru>
 *
 * Этот файл — часть программы DataReducer Console <http://datareducer.ru>.
 *
 * Программа DataReducer Console является свободным программным обеспечением.
 * Вы вправе распространять ее и/или модифицировать в соответствии с условиями
 * версии 3 либо, по вашему выбору, с условиями более поздней версии
 * Стандартной Общественной Лицензии GNU, опубликованной Free Software Foundation.
 *
 * Программа DataReducer Console распространяется в надежде, что она будет полезной,
 * но БЕЗО ВСЯКИХ ГАРАНТИЙ, в том числе ГАРАНТИИ ТОВАРНОГО СОСТОЯНИЯ ПРИ ПРОДАЖЕ
 * и ПРИГОДНОСТИ ДЛЯ ИСПОЛЬЗОВАНИЯ В КОНКРЕТНЫХ ЦЕЛЯХ.
 * Подробнее см. в Стандартной Общественной Лицензии GNU.
 *
 * Вы должны были получить копию Стандартной Общественной Лицензии GNU
 * вместе с этой программой. Если это не так, см. <https://www.gnu.org/licenses/>.
 */","
 * Created by  on 2017-05-23.
 */",0.0066815144766146995,1.860553456664806e-10,0.9909407665505227,0.02965334208870284,0.3333333333333333,0.02247191011235955,0.042105261974515265,0.0,0.0,0.0,0.3333333333333333,0.02247191011235955,0.042105261974515265
"<fim_prefix>package com.ozguryazilim.telve.forms;

/**<fim_suffix>
public enum EntityChangeAction {
    
    INSERT,
    UPDATE,
    DELETE
    
}
<fim_middle>","
 * Entity üzerinde gerçekleşen değişiklik türü.
 * @author Hakan Uygun
 */","
 *
 * @author ozguryazilim
 */",0.06666666666666667,0.09116106909145637,0.9310344827586207,0.27523189045936397,0.75,0.3,0.4285714244897959,0.25,0.1,0.14285713877551035,0.75,0.3,0.4285714244897959
"<fim_prefix>package com.wanyue.shop.view.view.order;

import com.wanyue.shop.R;

/*<fim_suffix>
public class WaitEvaluateODViewProxy extends AbsOderDetailBottomViewProxy {
    @Override
    public int getLayoutId() {
        return R.layout.view_order_detail_bottom_wait_evaluate;
    }
}
<fim_middle>",等待评价*/,"*
 * Created",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"<fim_prefix>/*<fim_suffix>
package primera2223;

public class Ejercicio024b {
    public static void main(String arg[]){
        int[] datos = {10, 20, 30, 40, 50, 60};
        int[] multiplos = {3, 5, 7};
        for(int i = 0; i < multiplos.length; i++){
            for(int j = 0; j < datos.length; j++)
               System.out.printf("" %d - "", datos[j]*multiplos[i]);
        System.out.println();
        }
    }
}
<fim_middle>","
 Mostrar por pantalla el contenido de los elementos de datos multiplicados
por los elementos de múltiplos, en tres líneas, una línea por cada uno de los
elementos contenidos en multiplos.
 */","
 * To change this license header, choose License Headers in Project Properties.
 * To change this template file, choose Tools | Templates
 * and open the template in the editor.
 */",0.017543859649122806,0.04037414928176792,0.8697183098591549,0.09259259259259259,0.045454545454545456,0.047619047619047616,0.04651162290968145,0.0,0.0,0.0,0.045454545454545456,0.047619047619047616,0.04651162290968145
"<fim_prefix>package top.alumopper.mcfpp.lang;

import top.alumopper.mcfpp.type.SbObject;

/**<fim_suffix>
public interface OnScoreboard {
    public OnScoreboard setObj(SbObject sbObject);
}
<fim_middle>","
 * 描述了所有基于单个记分板表达的类。
 */","
 * Created by alumopper on 2017/1/19",0.10526315789473684,0.07757250940588827,0.9393939393939394,0.05263157894736842,0.16666666666666666,0.3333333333333333,0.22222221777777784,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.22222221777777784
"<fim_prefix>package com.ozguryazilim.tekir.activity.email.imports.commands;

import com.ozguryazilim.telve.messagebus.command.AbstractStorableCommand;

/**<fim_suffix>
public class EMailFetchCommand extends AbstractStorableCommand{
    
}
<fim_middle>","
 * E-Posta Import işlemi için Zamanlanmış Görev Komutu
 * 
 * @author Hakan Uygun
 */","
 *
 * @author ozgur
 */",0.05714285714285714,0.034574765357501334,0.9278350515463918,0.21544286809815955,0.75,0.25,0.3749999962500001,0.5,0.15384615384615385,0.23529411404844294,0.75,0.25,0.3749999962500001
"<fim_prefix>package fr.gouv.beta.fabnum.kelrisks.persistance.referentiel;

import fr.gouv.beta.fabnum.commun.persistance.IAbstractDAO;
import fr.gouv.beta.fabnum.kelrisks.transverse.referentiel.entities.PlanPreventionRisques;

import java.util.List;

import org.geolatte.geom.Geometry;

/**<fim_suffix>
public interface IPlanPreventionRisquesDAO extends IAbstractDAO<PlanPreventionRisques> {
    
    List<PlanPreventionRisques> rechercherSitesDansPolygons(List<Geometry> multiPolygon);
    
    List<PlanPreventionRisques> rechercherSitesDansPolygon(Geometry multiPolygon);
}
  <fim_middle>","
 * Classe interface d'accès DAO à PlanPreventionRisques
 */","
 * @author 
 *
 */",0.10526315789473684,0.07465821904275577,0.9076923076923077,0.20833333333333331,0.6666666666666666,0.25,0.3636363596694215,0.0,0.0,0.0,0.6666666666666666,0.25,0.3636363596694215
"<fim_prefix>/**<fim_suffix>
package br.com.hslife.orcamento.facade;

import java.util.List;

import br.com.hslife.orcamento.entity.Banco;

public interface IBanco extends ICRUDService<Banco>{
	
	List<Banco> buscarPorNome(String nome);
	
	List<Banco> buscarPorNomeEAtivo(String nome, boolean ativo);
	
}
<fim_middle>","*

Copyright (c) 2012 - 2021 Hércules S. S. José

Este arquivo é parte do programa Orçamento Doméstico.


Orçamento Doméstico é um software livre; você pode redistribui-lo e/ou

modificá-lo dentro dos termos da Licença Pública Geral Menor GNU como

publicada pela Fundação do Software Livre (FSF); na versão 3.0 da

Licença.


Este programa é distribuído na esperança que possa ser útil, mas SEM

NENHUMA GARANTIA; sem uma garantia implícita de ADEQUAÇÃO a qualquer

MERCADO ou APLICAÇÃO EM PARTICULAR. Veja a Licença Pública Geral Menor

GNU em português para maiores detalhes.


Você deve ter recebido uma cópia da Licença Pública Geral Menor GNU sob

o nome de ""LICENSE"" junto com este programa, se não, acesse o site do

projeto no endereco https://github.com/herculeshssj/orcamento ou escreva

para a Fundação do Software Livre(FSF) Inc., 51 Franklin St, Fifth Floor,

Boston, MA  02110-1301, USA.


Para mais informações sobre o programa Orçamento Doméstico e seu autor

entre em contato pelo e-mail herculeshssj@outlook.com, ou ainda escreva

para Hércules S. S. José, Rua José dos Anjos, 160 - Bl. 3 Apto. 304 -

Jardim Alvorada - CEP: 26261-130 - Nova Iguaçu, RJ, Brasil.

***/","
 * 
 */",0.0,0.0,0.9991889699918897,0.0,0.5,0.007194244604316547,0.014184396883456572,0.0,0.0,0.0,0.5,0.007194244604316547,0.014184396883456572
"<fim_prefix>package cn.byteforge.openqq.http.entity;

import lombok.AllArgsConstructor;
import lombok.Getter;

/**<fim_suffix>
@Getter
@AllArgsConstructor
public enum UploadFileType {

    /**
     * 图片
     * */
    IMAGE(1),

    /**
     * 视频
     * */
    VIDEO(2),

    /**
     * 语音
     * */
    RECORD(3),

    /**
     * 文件（暂未开放）
     * */
    FILE(4);

    private final int value;

}
<fim_middle>","
 * 上传文件类型
 * */","
 * 上传文件类型
 *
",0.8888888888888888,0.8773826753016616,0.10714285714285714,0.8333333333333333,1.0,0.6666666666666666,0.7999999952000001,1.0,0.6666666666666666,0.7999999952000001,1.0,0.6666666666666666,0.7999999952000001
"<fim_prefix>package cn.byteforge.openqq.http.entity;

import lombok.AllArgsConstructor;
import lombok.Getter;

/**
 * 上传文件类型
 * */
@Getter
@AllArgsConstructor
public enum UploadFileType {

    /**<fim_suffix>
    IMAGE(1),

    /**
     * 视频
     * */
    VIDEO(2),

    /**
     * 语音
     * */
    RECORD(3),

    /**
     * 文件（暂未开放）
     * */
    FILE(4);

    private final int value;

}
<fim_middle>","
     * 图片
     * */","
     * 图片
     * */",1.0,1.0,0.0,0.9985422740524781,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"<fim_prefix>package cn.byteforge.openqq.http.entity;

import lombok.AllArgsConstructor;
import lombok.Getter;

/**
 * 上传文件类型
 * */
@Getter
@AllArgsConstructor
public enum UploadFileType {

    /**
     * 图片
     * */
    IMAGE(1),

    /**
     * 视频
     * */
    VIDEO(2),

    /**<fim_suffix>
    RECORD(3),

    /**
     * 文件（暂未开放）
     * */
    FILE(4);

    private final int value;

}
<fim_middle>","
     * 语音
     * */","
     * 语音
     * */",1.0,1.0,0.0,0.9990234375,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"<fim_prefix>package cn.byteforge.openqq.http.entity;

import lombok.AllArgsConstructor;
import lombok.Getter;

/**
 * 上传文件类型
 * */
@Getter
@AllArgsConstructor
public enum UploadFileType {

    /**
     * 图片
     * */
    IMAGE(1),

    /**<fim_suffix>
    VIDEO(2),

    /**
     * 语音
     * */
    RECORD(3),

    /**
     * 文件（暂未开放）
     * */
    FILE(4);

    private final int value;

}
<fim_middle>","
     * 视频
     * */","
     * 视频
     * */",1.0,1.0,0.0,0.9985422740524781,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"<fim_prefix>package cn.byteforge.openqq.http.entity;

import lombok.AllArgsConstructor;
import lombok.Getter;

/**
 * 上传文件类型
 * */
@Getter
@AllArgsConstructor
public enum UploadFileType {

    /**
     * 图片
     * */
    IMAGE(1),

    /**
     * 视频
     * */
    VIDEO(2),

    /**
     * 语音
     * */
    RECORD(3),

    /**<fim_suffix>
    FILE(4);

    private final int value;

}
<fim_middle>","
     * 文件（暂未开放）
     * */","
     * 文件
     * */",0.25,0.21874242445215208,0.6818181818181818,0.5165692007797271,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.6666666666666666,0.6666666666666666,0.6666666616666668
"<fim_prefix>package com.leetcode.tree;

import java.util.ArrayList;
import java.util.List;

/**<fim_suffix>
public class Solution_08_06 {
    public void hanota(List<Integer> A, List<Integer> B, List<Integer> C) {
        System.out.println(""刚开始："" + A);
        System.out.println(""刚开始："" + C);
        int size = A.size();
        move(size, A, B, C);
        System.out.println(""后来->"" + A);
        System.out.println(""后来->"" + C);
    }

    public void move(int index, List<Integer> original, List<Integer> auxiliary, List<Integer> target) {
        if (index == 1) {
            target.add(original.remove(original.size()-1));
            return;
        }
        move(index - 1, original, target, auxiliary);
        target.add(original.remove(original.size() - 1));
        move(index - 1, auxiliary, original, target);
    }

    public static void main(String[] args) {
        Solution_08_06 s = new Solution_08_06();
        List<Integer> A = new ArrayList<>();
        A.add(3);
        A.add(2);
        A.add(1);
        A.add(0);
        List<Integer> B = new ArrayList<>();
        List<Integer> C = new ArrayList<>();
        s.hanota(A, B, C);
    }
}
<fim_middle>","
 * 在经典汉诺塔问题中，有 3 根柱子及 N 个不同大小的穿孔圆盘，盘子可以滑入任意一根柱子。一开始，所有盘子自上而下按升序依次套在第一根柱子上(即每一个盘子只能放在更大的盘子上面)。移动圆盘时受到以下限制:
 * (1) 每次只能移动一个盘子;
 * (2) 盘子只能从柱子顶端滑出移到下一根柱子;
 * (3) 盘子只能叠在比它大的盘子上。
 * 请编写程序，用栈将所有盘子从第一根柱子移到最后一根柱子。
 * 你需要原地修改栈。
 * 示例1:
 * <p>
 * 输入：A = [2, 1, 0], B = [], C = []
 * 输出：C = [2, 1, 0]
 * 示例2:
 * <p>
 * 输入：A = [1, 0], B = [], C = []
 * 输出：C = [1, 0]
 * 提示:
 * <p>
 * A中盘子的数目不大于14个。
 * <p>
 * 来源：力扣（LeetCode）
 * 链接：https://leetcode-cn.com/problems/hanota-lcci
 * 著作权归领扣网络所有。商业转载请联系官方授权，非商业转载请注明出处。
 *
 * @author lwj
 * @date 2020/9/24 11:09
 */","
 * @author: 
 * @date: 2020/10/13 10:06
 * @description:
 */",0.0049382716049382715,9.943945376534586e-06,0.995260663507109,0.06363578464673914,0.2857142857142857,0.04878048780487805,0.08333333084201397,0.0,0.0,0.0,0.2857142857142857,0.04878048780487805,0.08333333084201397
